Gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
yo-yo,0.458218,0.758178,-0.0,0.421605,0.679168,0.027902,0.412905,0.610181,0.03423,0.429893,0.567129,0.032426,0.457737,0.547505,0.028634,0.39389,0.564896,0.014622,0.410336,0.479973,0.017004,0.412227,0.430438,0.018338,0.411425,0.389107,0.017698,0.414706,0.556942,-0.004178,0.472866,0.5238,-0.00494,0.485261,0.554403,-0.008196,0.479927,0.572146,-0.011337,0.447602,0.559382,-0.018976,0.495749,0.524641,-0.02275,0.503713,0.562804,-0.019573,0.496739,0.584119,-0.016602,0.484696,0.567813,-0.030973,0.513391,0.495404,-0.028418,0.532002,0.46022,-0.019324,0.543289,0.428965,-0.011944
yo-yo,0.441623,0.72898,0.0,0.489879,0.694181,-0.013829,0.515959,0.621161,-0.011521,0.512718,0.551469,-0.01107,0.495522,0.505959,-0.009897,0.502305,0.581763,0.025801,0.513498,0.527939,0.025186,0.517207,0.49044,0.025629,0.518099,0.456539,0.026446,0.476771,0.571637,0.02558,0.483055,0.507459,0.004752,0.48652,0.550343,-0.006858,0.488483,0.591278,-0.003845,0.451248,0.566469,0.022038,0.465205,0.515552,-0.003102,0.472634,0.564442,-0.007802,0.472725,0.607095,0.001201,0.421585,0.561911,0.017756,0.423577,0.500528,0.007644,0.429065,0.461922,0.006221,0.434152,0.425058,0.00949
yo-yo,0.389776,0.750778,0.0,0.433677,0.710882,-0.035811,0.464042,0.642865,-0.042858,0.460611,0.568866,-0.046063,0.440982,0.51872,-0.045717,0.500065,0.588153,0.006577,0.52141,0.519437,0.003317,0.533702,0.473943,-0.000189,0.544169,0.436731,-0.002504,0.464691,0.572716,0.017307,0.467553,0.513157,-0.006494,0.450608,0.552216,-0.022187,0.442801,0.586499,-0.02236,0.430433,0.565473,0.02357,0.429613,0.511405,-0.003812,0.420408,0.55311,-0.015892,0.416995,0.588022,-0.01279,0.397872,0.562105,0.027572,0.396368,0.497097,0.015665,0.393191,0.45815,0.010464,0.396541,0.419676,0.010969
yo-yo,0.385594,0.74536,-0.0,0.428674,0.706404,-0.03481,0.457959,0.639464,-0.041907,0.454324,0.565954,-0.045416,0.436067,0.515744,-0.045509,0.496616,0.585748,0.003971,0.519806,0.515542,-0.001127,0.534055,0.469588,-0.005739,0.54571,0.432895,-0.008865,0.461565,0.568901,0.013432,0.465238,0.509935,-0.011846,0.447352,0.546694,-0.027734,0.438737,0.579214,-0.028632,0.427629,0.561065,0.018419,0.425968,0.507782,-0.010651,0.416696,0.547102,-0.023117,0.41328,0.580694,-0.020721,0.396137,0.558112,0.02117,0.395347,0.492874,0.006782,0.392857,0.451987,0.000211,0.396564,0.412481,-0.000449
yo-yo,0.386309,0.746546,-0.0,0.432652,0.710103,-0.032233,0.4643,0.646648,-0.039593,0.463962,0.575535,-0.044326,0.453054,0.520089,-0.046042,0.496554,0.583581,0.003418,0.519136,0.517482,-0.00166,0.531406,0.47283,-0.003827,0.540717,0.436929,-0.004412,0.461693,0.56986,0.011606,0.469887,0.513845,-0.013388,0.455461,0.557128,-0.02592,0.449986,0.588746,-0.023739,0.428013,0.563874,0.015503,0.431963,0.516609,-0.015542,0.426085,0.57094,-0.024175,0.423467,0.61035,-0.017634,0.39533,0.5593,0.017565,0.397446,0.493788,0.001824,0.398235,0.454324,-0.003205,0.404428,0.410737,-0.001968
yo-yo,0.383593,0.752247,-0.0,0.431977,0.720098,-0.031536,0.465617,0.655964,-0.039632,0.46677,0.584606,-0.045397,0.456309,0.528765,-0.048438,0.494119,0.587585,-0.000609,0.517953,0.51847,-0.007242,0.530681,0.472273,-0.009767,0.539639,0.435257,-0.010522,0.459102,0.573714,0.006472,0.470481,0.515857,-0.020615,0.456725,0.561542,-0.032708,0.450503,0.595614,-0.029811,0.425191,0.567443,0.009532,0.432884,0.517977,-0.022535,0.427532,0.575531,-0.029587,0.423902,0.617793,-0.021808,0.392127,0.562488,0.010727,0.395187,0.495418,-0.006278,0.39743,0.454892,-0.01136,0.404596,0.410127,-0.010086
yo-yo,0.393391,0.756714,0.0,0.444014,0.723563,-0.030833,0.47977,0.657436,-0.038723,0.482048,0.585805,-0.045309,0.463821,0.532329,-0.049436,0.501836,0.585656,0.007209,0.525528,0.517339,0.003073,0.538265,0.470899,0.001434,0.547388,0.43381,0.001121,0.466471,0.573467,0.013268,0.479277,0.517658,-0.013503,0.465346,0.567457,-0.026763,0.456862,0.60669,-0.023431,0.432519,0.568,0.015047,0.441937,0.521981,-0.016174,0.438928,0.580159,-0.024888,0.435147,0.623591,-0.017477,0.399666,0.562426,0.01498,0.402623,0.494174,0.000901,0.405837,0.455074,-0.003093,0.413257,0.41331,-0.001059
yo-yo,0.403214,0.761356,-0.0,0.455918,0.720757,-0.024487,0.485746,0.649022,-0.026519,0.48292,0.575617,-0.027989,0.466347,0.524506,-0.027206,0.49472,0.58786,0.014496,0.514735,0.518162,0.011325,0.524122,0.471665,0.010586,0.530886,0.432407,0.010862,0.460128,0.578808,0.018763,0.469948,0.512852,-0.007813,0.462824,0.559122,-0.021562,0.458192,0.599852,-0.018881,0.42788,0.577008,0.018974,0.436011,0.52946,-0.013547,0.43926,0.58548,-0.023917,0.439397,0.628035,-0.017157,0.396234,0.573552,0.01808,0.397771,0.507021,0.001955,0.399684,0.465395,-0.004367,0.40337,0.421395,-0.00399
yo-yo,0.41706,0.794032,0.0,0.466324,0.746101,-0.018786,0.48858,0.65958,-0.016791,0.475309,0.585842,-0.015513,0.446447,0.543157,-0.012712,0.480225,0.612885,0.024623,0.491537,0.540879,0.028372,0.495215,0.4951,0.031488,0.495922,0.455758,0.033369,0.44824,0.608885,0.026474,0.452066,0.538828,0.008619,0.455502,0.576152,-0.003357,0.45656,0.613572,-0.001567,0.418159,0.610494,0.024626,0.42727,0.557645,-0.000403,0.440607,0.60882,-0.0103,0.444616,0.651028,-0.005412,0.387183,0.608948,0.021923,0.384203,0.542729,0.011764,0.384792,0.500132,0.006975,0.384981,0.457533,0.006641
yo-yo,0.426266,0.801624,0.0,0.476194,0.758703,-0.018247,0.499688,0.663714,-0.016984,0.489216,0.585672,-0.016582,0.460285,0.543668,-0.014628,0.487324,0.618535,0.019556,0.49851,0.544815,0.022433,0.500671,0.498531,0.026313,0.500202,0.458855,0.028355,0.45576,0.612919,0.020445,0.457554,0.538514,0.001845,0.462014,0.576802,-0.008131,0.464478,0.615615,-0.005042,0.426382,0.613962,0.017945,0.435549,0.55345,-0.006344,0.451162,0.607805,-0.012441,0.456356,0.655346,-0.005635,0.395609,0.614005,0.01425,0.390402,0.547317,0.003745,0.390142,0.503983,-0.000765,0.390239,0.45971,-0.001258
yo-yo,0.421712,0.804663,0.0,0.470696,0.76163,-0.01989,0.495079,0.670801,-0.018978,0.482962,0.59382,-0.018395,0.455074,0.550591,-0.016203,0.48517,0.625138,0.018413,0.496771,0.552134,0.019375,0.499604,0.504634,0.021581,0.499243,0.463533,0.022743,0.45311,0.618839,0.020224,0.454742,0.542044,-0.000592,0.459567,0.582678,-0.012005,0.462052,0.624214,-0.009329,0.423083,0.619385,0.018547,0.431233,0.559143,-0.007907,0.444781,0.614406,-0.01475,0.448878,0.660759,-0.007649,0.391702,0.618824,0.015688,0.387043,0.552361,0.00393,0.386834,0.510469,-0.000596,0.386711,0.466749,-0.000542
yo-yo,0.422745,0.805759,-0.0,0.471169,0.758489,-0.0194,0.495568,0.674162,-0.020707,0.484074,0.598291,-0.022114,0.457866,0.554395,-0.021955,0.495829,0.625301,0.01025,0.515459,0.551992,0.007039,0.52458,0.506121,0.006954,0.528973,0.465795,0.007177,0.461819,0.616776,0.012003,0.468051,0.546784,-0.011831,0.46831,0.593083,-0.023312,0.466845,0.63367,-0.02088,0.429463,0.616514,0.010875,0.438146,0.561754,-0.018018,0.446348,0.619671,-0.02405,0.447063,0.665591,-0.016311,0.396107,0.617592,0.008917,0.390751,0.551033,-0.004734,0.389916,0.508182,-0.008621,0.389765,0.464128,-0.007514
yo-yo,0.423383,0.784057,-0.0,0.472211,0.741757,-0.020265,0.49803,0.659546,-0.021631,0.488678,0.583691,-0.022714,0.465641,0.537177,-0.021955,0.502593,0.611273,0.005908,0.524126,0.53854,0.001713,0.533613,0.494029,0.001557,0.538681,0.455402,0.001656,0.468775,0.600815,0.008159,0.473429,0.533195,-0.015068,0.471708,0.573233,-0.025216,0.470447,0.608056,-0.022883,0.436513,0.599247,0.007415,0.443328,0.545035,-0.021261,0.448859,0.600934,-0.026457,0.449385,0.645304,-0.018951,0.403782,0.599373,0.005625,0.3994,0.536152,-0.009868,0.398481,0.493042,-0.015179,0.398983,0.448386,-0.015222
yo-yo,0.41026,0.747576,-0.0,0.459584,0.709412,-0.023264,0.489455,0.633355,-0.025965,0.485851,0.557738,-0.027893,0.466479,0.508867,-0.02773,0.49841,0.584045,0.006799,0.522381,0.515159,0.002676,0.532246,0.47157,0.001735,0.538463,0.433921,0.001335,0.465449,0.571063,0.01059,0.472864,0.506027,-0.012801,0.468671,0.54664,-0.024376,0.46682,0.581182,-0.022803,0.433692,0.56668,0.011088,0.443495,0.513137,-0.017096,0.44645,0.569299,-0.02345,0.445345,0.614114,-0.01676,0.401517,0.563928,0.010251,0.398618,0.500187,-0.003767,0.399147,0.459004,-0.008722,0.402567,0.416098,-0.008595
yo-yo,0.40063,0.720293,-0.0,0.450313,0.67833,-0.023926,0.480486,0.610879,-0.027457,0.478148,0.540366,-0.029882,0.460353,0.493199,-0.030036,0.493517,0.561066,0.008707,0.518751,0.496506,0.005853,0.530266,0.454862,0.005499,0.53723,0.420079,0.005787,0.46028,0.548839,0.01398,0.467921,0.488446,-0.007589,0.460531,0.533044,-0.01779,0.457538,0.566058,-0.015181,0.428955,0.543401,0.015708,0.437615,0.492951,-0.010701,0.437863,0.549966,-0.016809,0.435558,0.591985,-0.010129,0.397274,0.538676,0.016021,0.397787,0.477404,0.003094,0.399039,0.437815,-0.001699,0.4028,0.394116,-0.001476
yo-yo,0.399876,0.710068,0.0,0.450357,0.664383,-0.024858,0.479648,0.600504,-0.027673,0.477493,0.532825,-0.029912,0.458599,0.485882,-0.029628,0.496028,0.555566,0.021808,0.518734,0.49199,0.021478,0.529966,0.448362,0.020323,0.53722,0.412993,0.020137,0.461581,0.54509,0.027694,0.470513,0.481964,0.004064,0.461294,0.52529,-0.012811,0.45668,0.558806,-0.012692,0.429199,0.537774,0.029604,0.437658,0.486557,0.00191,0.43668,0.540444,-0.011471,0.433558,0.581689,-0.007858,0.397576,0.52941,0.030305,0.398527,0.46703,0.019829,0.399507,0.428021,0.013626,0.403853,0.386442,0.013179
yo-yo,0.399232,0.720183,0.0,0.44879,0.677225,-0.025928,0.479289,0.609323,-0.030199,0.477293,0.538774,-0.03327,0.457981,0.492403,-0.034071,0.494834,0.558758,0.011831,0.518736,0.494775,0.009935,0.530797,0.451103,0.009402,0.537863,0.41638,0.009606,0.460891,0.547588,0.018068,0.468545,0.485923,-0.004159,0.460854,0.532224,-0.016312,0.457453,0.566654,-0.014086,0.429087,0.542458,0.020534,0.436478,0.491435,-0.006177,0.436404,0.548111,-0.014596,0.433606,0.590741,-0.008735,0.39684,0.537918,0.021488,0.396072,0.474338,0.009671,0.397229,0.433968,0.004511,0.401363,0.390775,0.004577
yo-yo,0.408116,0.709207,0.0,0.459105,0.665139,-0.023602,0.4889,0.599306,-0.027317,0.487145,0.530207,-0.031114,0.466908,0.484623,-0.032565,0.503366,0.553567,0.020643,0.526229,0.489703,0.018324,0.537852,0.444598,0.016122,0.545696,0.407675,0.015261,0.468726,0.542702,0.024173,0.477879,0.479555,-0.00333,0.46824,0.524755,-0.021111,0.462813,0.56209,-0.020562,0.436146,0.53532,0.023855,0.444606,0.487173,-0.006894,0.445316,0.540132,-0.020278,0.44334,0.581166,-0.015759,0.404817,0.52691,0.022467,0.406112,0.463667,0.010891,0.406943,0.423864,0.005661,0.410435,0.381987,0.006248
yo-yo,0.410431,0.714548,0.0,0.459801,0.672533,-0.026982,0.489646,0.607511,-0.033605,0.489711,0.536045,-0.039011,0.472809,0.485967,-0.041753,0.507859,0.552267,0.00858,0.530579,0.487427,0.004029,0.542715,0.442496,0.002779,0.550012,0.406407,0.002898,0.473483,0.539778,0.014312,0.482631,0.477998,-0.009959,0.473958,0.526366,-0.020715,0.471156,0.558173,-0.016945,0.441347,0.533911,0.01602,0.448699,0.485689,-0.013402,0.448825,0.543507,-0.019997,0.446572,0.583664,-0.012163,0.409065,0.529021,0.016127,0.408989,0.465913,0.002051,0.409659,0.426389,-0.002205,0.41288,0.382491,-0.00083
yo-yo,0.412741,0.709356,0.0,0.463132,0.666464,-0.026131,0.493711,0.60005,-0.031042,0.494231,0.529273,-0.035321,0.475308,0.480267,-0.037163,0.509788,0.548122,0.014895,0.533448,0.483986,0.012636,0.545824,0.439847,0.011647,0.5536,0.404055,0.011694,0.476416,0.536217,0.020213,0.484752,0.47645,-0.003987,0.476666,0.520671,-0.017953,0.472631,0.5543,-0.016098,0.444613,0.530269,0.021508,0.45258,0.483401,-0.007168,0.453652,0.537115,-0.017359,0.451579,0.577809,-0.011833,0.412934,0.524415,0.021304,0.413531,0.462143,0.008888,0.414841,0.42222,0.003763,0.418664,0.380655,0.004331
yo-yo,0.42279,0.701795,-0.0,0.474956,0.65724,-0.020214,0.504019,0.592403,-0.019595,0.499978,0.525259,-0.018887,0.481078,0.479803,-0.016043,0.516512,0.547922,0.02284,0.539672,0.483614,0.022412,0.551442,0.440484,0.021214,0.559504,0.404446,0.020948,0.482724,0.53774,0.027,0.492006,0.477334,0.002638,0.483969,0.517582,-0.014853,0.478242,0.552583,-0.015481,0.450905,0.531974,0.027691,0.460509,0.485173,-0.001093,0.461415,0.536865,-0.015444,0.459107,0.577625,-0.012446,0.419615,0.524239,0.027774,0.421723,0.461793,0.015469,0.423339,0.421095,0.008208,0.427509,0.379577,0.007203
yo-yo,0.431551,0.699156,0.0,0.482428,0.655237,-0.020817,0.511488,0.590423,-0.022889,0.510039,0.521793,-0.025932,0.489687,0.475227,-0.027022,0.524572,0.545601,0.02836,0.546627,0.485213,0.027112,0.558583,0.441649,0.024695,0.566489,0.405191,0.023763,0.49044,0.535612,0.030553,0.500279,0.470998,0.002851,0.490883,0.515737,-0.017513,0.484532,0.553898,-0.01814,0.458867,0.52895,0.028986,0.468263,0.483264,-0.002053,0.469468,0.534976,-0.017645,0.467219,0.574316,-0.013847,0.42775,0.520501,0.02667,0.430073,0.455232,0.015851,0.433129,0.414667,0.010358,0.438949,0.374028,0.011009
yo-yo,0.435185,0.688241,0.0,0.486486,0.644657,-0.021404,0.514279,0.580915,-0.024187,0.514393,0.513892,-0.028201,0.496281,0.465738,-0.030034,0.527918,0.540142,0.030329,0.551101,0.478397,0.030464,0.563354,0.435021,0.028686,0.571177,0.398985,0.027916,0.494332,0.529789,0.032894,0.506823,0.467308,0.006137,0.498459,0.507733,-0.014936,0.492636,0.541793,-0.016375,0.463053,0.521278,0.031492,0.47535,0.471827,0.001696,0.476352,0.523308,-0.015368,0.473144,0.564776,-0.013008,0.432841,0.510553,0.029157,0.436035,0.4474,0.018792,0.439681,0.40656,0.011429,0.446252,0.366275,0.010383
yo-yo,0.436797,0.692254,0.0,0.490258,0.653225,-0.015357,0.519634,0.584766,-0.015211,0.520752,0.513928,-0.017208,0.502021,0.465791,-0.01781,0.524694,0.54571,0.029966,0.548636,0.484808,0.031754,0.560869,0.441425,0.032862,0.568139,0.404548,0.033391,0.494329,0.532131,0.030075,0.509106,0.465932,0.008581,0.5042,0.504199,-0.006517,0.500152,0.536816,-0.006081,0.465095,0.523486,0.026684,0.481678,0.470047,0.000258,0.484432,0.521749,-0.011056,0.480762,0.564437,-0.006776,0.435141,0.513237,0.022588,0.437574,0.450174,0.011792,0.442545,0.408602,0.00521,0.448843,0.368558,0.00391
yo-yo,0.470287,0.695289,-0.0,0.517718,0.629074,0.018756,0.529063,0.566756,0.024715,0.544321,0.522154,0.020491,0.544669,0.488035,0.017917,0.453453,0.514366,0.036299,0.505576,0.47681,0.016249,0.526056,0.509994,0.000504,0.527487,0.54785,-0.004217,0.444782,0.5146,0.016694,0.520521,0.478555,-0.009803,0.529377,0.535655,-0.023125,0.517147,0.576274,-0.023191,0.446186,0.51749,-0.005012,0.519649,0.482503,-0.028057,0.52705,0.536947,-0.027585,0.513343,0.574243,-0.016762,0.453133,0.525316,-0.025945,0.483874,0.453579,-0.034198,0.501145,0.414349,-0.029042,0.513132,0.380117,-0.020228
yo-yo,0.473702,0.729523,-0.0,0.439243,0.651488,0.029121,0.432052,0.57869,0.037453,0.454892,0.532815,0.038514,0.486049,0.520264,0.037476,0.415402,0.532951,0.015668,0.435886,0.444476,0.021308,0.444463,0.39253,0.025911,0.449179,0.351492,0.027334,0.443893,0.525205,-0.002131,0.494486,0.490546,0.000682,0.503479,0.524214,0.001566,0.494934,0.5452,0.001305,0.480123,0.530816,-0.015849,0.522472,0.496732,-0.017861,0.524976,0.532497,-0.013557,0.51277,0.551456,-0.010029,0.51899,0.54374,-0.026353,0.545357,0.472162,-0.024704,0.564205,0.437754,-0.017097,0.574611,0.406405,-0.010632
yo-yo,0.480209,0.731376,-0.0,0.42867,0.656736,0.038564,0.415421,0.589918,0.052661,0.424623,0.538266,0.060646,0.449358,0.515885,0.065952,0.399748,0.542692,0.014427,0.402245,0.446404,0.019229,0.401447,0.389854,0.021851,0.40041,0.345981,0.022535,0.435692,0.530161,-0.00101,0.458176,0.476972,0.013161,0.468704,0.507062,0.022787,0.46568,0.531306,0.025809,0.47745,0.531988,-0.011098,0.491654,0.486834,0.001426,0.495206,0.515652,0.014075,0.490041,0.538717,0.019402,0.518736,0.544173,-0.017417,0.529604,0.46274,-0.008013,0.540023,0.426903,0.003341,0.544257,0.399517,0.011479
yo-yo,0.479701,0.741429,-0.0,0.428641,0.667931,0.037077,0.41566,0.599237,0.051288,0.42681,0.547778,0.059515,0.453374,0.525251,0.065413,0.39948,0.554277,0.017831,0.401211,0.459249,0.024732,0.400094,0.40411,0.028509,0.398896,0.361068,0.029926,0.435929,0.542896,0.003466,0.457514,0.490201,0.019181,0.467722,0.519087,0.028259,0.465609,0.543018,0.030987,0.477626,0.544871,-0.005795,0.49142,0.49939,0.00853,0.49486,0.527156,0.020052,0.490106,0.550293,0.024496,0.518168,0.555919,-0.011456,0.527969,0.477874,0.000546,0.537982,0.443544,0.012149,0.542285,0.417715,0.020134
yo-yo,0.477612,0.746746,-0.0,0.425813,0.674805,0.036594,0.41155,0.606459,0.049917,0.420865,0.554234,0.057366,0.446626,0.531003,0.06239,0.395256,0.558644,0.014919,0.397201,0.459779,0.020238,0.397413,0.401622,0.023074,0.397333,0.356871,0.023764,0.432529,0.547077,0.000551,0.453847,0.492289,0.014939,0.464358,0.521365,0.024827,0.462321,0.545899,0.028032,0.474798,0.549198,-0.008794,0.487732,0.501345,0.004937,0.49137,0.528289,0.017966,0.486849,0.552068,0.023112,0.51572,0.560737,-0.014661,0.524961,0.482091,-0.003956,0.5348,0.447363,0.007546,0.538798,0.421029,0.015401
yo-yo,0.471882,0.748291,-0.0,0.42056,0.676199,0.033522,0.406147,0.607014,0.044405,0.41714,0.554778,0.049314,0.443925,0.531578,0.051796,0.388595,0.562079,0.010425,0.390759,0.461235,0.013714,0.390623,0.402245,0.016341,0.389484,0.356593,0.017183,0.425769,0.550269,-0.004275,0.449373,0.494499,0.006026,0.460121,0.523413,0.014693,0.457818,0.547616,0.01802,0.468601,0.55141,-0.014141,0.483409,0.503061,-0.004832,0.487452,0.530125,0.00732,0.48207,0.552813,0.013225,0.509926,0.561269,-0.020704,0.518845,0.48205,-0.012095,0.528689,0.447559,-0.000569,0.532822,0.421147,0.007901
yo-yo,0.465234,0.748988,-0.0,0.416542,0.67634,0.02675,0.400882,0.605947,0.034092,0.415182,0.556618,0.035912,0.444481,0.537468,0.03582,0.383625,0.562707,0.006104,0.387206,0.462772,0.009296,0.387619,0.405443,0.013919,0.386668,0.361048,0.016213,0.419686,0.552022,-0.008209,0.449568,0.499026,-0.004108,0.458967,0.528971,0.001776,0.455125,0.554245,0.004878,0.462025,0.553872,-0.018291,0.482382,0.506581,-0.016124,0.486345,0.536382,-0.007267,0.479238,0.558721,-0.001644,0.503568,0.563237,-0.025414,0.513839,0.486312,-0.021293,0.52469,0.450769,-0.012081,0.529579,0.4223,-0.004639
yo-yo,0.47257,0.742241,-0.0,0.481885,0.66934,0.021152,0.489944,0.608312,0.02481,0.509829,0.558385,0.020492,0.527173,0.518482,0.016078,0.409771,0.559989,0.020105,0.431238,0.48145,0.016734,0.433354,0.432458,0.011361,0.431956,0.391565,0.006047,0.414567,0.556939,0.001906,0.491428,0.509623,-0.012727,0.509752,0.550514,-0.021975,0.504796,0.577688,-0.025566,0.435239,0.557619,-0.01422,0.505959,0.508958,-0.029617,0.517485,0.555456,-0.027034,0.509085,0.585629,-0.020968,0.464491,0.558653,-0.028696,0.498672,0.48669,-0.036955,0.517424,0.45073,-0.032286,0.529462,0.417343,-0.026096
yo-yo,0.462097,0.720201,0.0,0.508847,0.687018,-0.01578,0.536239,0.607183,-0.014771,0.530274,0.535474,-0.014873,0.504908,0.494894,-0.01433,0.519955,0.568447,0.020073,0.5317,0.507834,0.019491,0.535964,0.466711,0.020658,0.537731,0.430383,0.021604,0.493556,0.559155,0.020217,0.49783,0.489401,-0.000784,0.502143,0.530429,-0.011704,0.504567,0.57203,-0.008297,0.46734,0.555328,0.0173,0.479707,0.501111,-0.008027,0.490192,0.550842,-0.012781,0.492452,0.593691,-0.004096,0.437668,0.551911,0.013552,0.438055,0.48997,0.003194,0.444431,0.452552,0.001211,0.451304,0.416187,0.003603
yo-yo,0.438096,0.724168,0.0,0.48631,0.682698,-0.031108,0.514934,0.617592,-0.041055,0.511203,0.54477,-0.049256,0.493322,0.492648,-0.054129,0.539714,0.559919,0.001346,0.559385,0.48953,-0.003532,0.569679,0.442944,-0.002908,0.575754,0.408436,-0.001186,0.504974,0.548987,0.009329,0.508156,0.49426,-0.009016,0.498275,0.5389,-0.012933,0.500858,0.5589,-0.006965,0.473828,0.544747,0.012668,0.474494,0.4926,-0.013178,0.472156,0.551856,-0.013286,0.471328,0.592461,-0.002998,0.441853,0.541203,0.013522,0.440734,0.478328,0.000598,0.440684,0.437573,-0.001059,0.444522,0.392067,0.001571
yo-yo,0.434293,0.716611,-0.0,0.480798,0.680646,-0.034622,0.511472,0.617904,-0.04314,0.506716,0.547473,-0.048889,0.490892,0.492776,-0.051095,0.542818,0.555039,0.003474,0.562823,0.486696,-0.001832,0.573728,0.440922,-0.003572,0.581489,0.404116,-0.003424,0.506788,0.543116,0.012295,0.508403,0.492176,-0.011953,0.498431,0.536772,-0.023111,0.498065,0.565643,-0.020061,0.47282,0.538896,0.016227,0.472154,0.49561,-0.015961,0.469565,0.551645,-0.024132,0.470114,0.58797,-0.016801,0.440811,0.534977,0.018115,0.442531,0.47021,0.002319,0.442568,0.431758,-0.001262,0.447551,0.38756,0.001284
yo-yo,0.435208,0.718322,-0.0,0.481194,0.683991,-0.033653,0.511718,0.619632,-0.041907,0.507366,0.548223,-0.04758,0.490615,0.494504,-0.049828,0.541759,0.557155,0.002633,0.562603,0.488257,-0.002602,0.572914,0.442066,-0.003614,0.579921,0.405334,-0.002964,0.506228,0.54597,0.011006,0.509247,0.4923,-0.013554,0.49908,0.537411,-0.023725,0.498329,0.56757,-0.019727,0.472787,0.541918,0.014676,0.473163,0.495939,-0.017247,0.471184,0.553247,-0.024165,0.471614,0.592334,-0.015939,0.441018,0.537742,0.016304,0.441877,0.473074,0.000651,0.442069,0.43461,-0.002753,0.447083,0.390982,-0.000134
yo-yo,0.436901,0.717683,-0.0,0.483925,0.680471,-0.032343,0.514822,0.616912,-0.039767,0.510723,0.546053,-0.044856,0.495483,0.491674,-0.046778,0.544006,0.555347,0.00541,0.564549,0.487052,0.000211,0.575203,0.440407,-0.001945,0.582828,0.403375,-0.002189,0.508717,0.544275,0.013225,0.513355,0.488673,-0.012032,0.502479,0.531022,-0.024899,0.499743,0.562308,-0.022697,0.475233,0.540116,0.016536,0.476526,0.495037,-0.015648,0.473913,0.54979,-0.024667,0.473308,0.589238,-0.017721,0.44317,0.536086,0.018032,0.444812,0.470845,0.002723,0.445237,0.431353,-0.001144,0.450078,0.387836,0.001093
yo-yo,0.426078,0.732706,-0.0,0.471358,0.692882,-0.033668,0.50071,0.62555,-0.042805,0.497074,0.554263,-0.049307,0.480766,0.500034,-0.052505,0.529116,0.560466,-0.000142,0.548494,0.490362,-0.005626,0.558848,0.442124,-0.006575,0.565854,0.404797,-0.005969,0.493695,0.550016,0.008534,0.497198,0.494912,-0.014714,0.486231,0.541573,-0.023362,0.485352,0.570841,-0.018851,0.460367,0.547106,0.01268,0.461351,0.496384,-0.017062,0.459132,0.555421,-0.021947,0.459352,0.596462,-0.01331,0.427628,0.544743,0.014571,0.426189,0.478141,-0.000105,0.425966,0.437502,-0.003444,0.431186,0.39158,-0.0013
yo-yo,0.41576,0.744088,-0.0,0.462471,0.703672,-0.027103,0.494071,0.633654,-0.032365,0.497621,0.559528,-0.03577,0.480241,0.506949,-0.036397,0.517921,0.573317,0.004899,0.54464,0.498667,3.4e-05,0.556914,0.449125,-0.002562,0.565905,0.409675,-0.003936,0.485451,0.56137,0.011446,0.496507,0.496251,-0.00964,0.486602,0.535549,-0.019754,0.484507,0.564843,-0.017609,0.453976,0.557355,0.014213,0.461768,0.49815,-0.011867,0.455689,0.553819,-0.016496,0.452854,0.59686,-0.009345,0.42175,0.556645,0.015049,0.421428,0.495209,0.001399,0.421046,0.453932,-0.002995,0.425659,0.410539,-0.002338
yo-yo,0.978042,0.722991,0.0,0.933265,0.696146,-0.028956,0.914505,0.634061,-0.040121,0.926967,0.567207,-0.048408,0.95044,0.522138,-0.05392,0.867918,0.557449,-0.010692,0.836457,0.48463,-0.029028,0.814501,0.428008,-0.043885,0.798182,0.387634,-0.055449,0.908294,0.53702,-0.004064,0.899081,0.481632,-0.028563,0.915906,0.532344,-0.033446,0.922327,0.568334,-0.028904,0.950094,0.534798,-0.001715,0.944891,0.482522,-0.022719,0.954924,0.514346,-0.014871,0.957636,0.539971,-0.002637,0.988482,0.551144,-0.002457,0.99091,0.488958,-0.017952,0.997661,0.485342,-0.013703,0.996459,0.486136,-0.00545
yo-yo,0.944407,0.705692,0.0,0.893858,0.673667,-0.01386,0.865769,0.594905,-0.020532,0.877033,0.52718,-0.029219,0.906561,0.491662,-0.037167,0.848966,0.51752,-0.003563,0.82128,0.437105,-0.015251,0.804038,0.387783,-0.022107,0.791642,0.341982,-0.027572,0.885063,0.50374,-0.007668,0.873956,0.444674,-0.040476,0.874059,0.490148,-0.053542,0.877745,0.533661,-0.052504,0.923182,0.501328,-0.01323,0.915185,0.454696,-0.041618,0.908047,0.50299,-0.04127,0.904601,0.544831,-0.030954,0.958244,0.506019,-0.02013,0.958741,0.43581,-0.035676,0.957864,0.391494,-0.035905,0.955955,0.35034,-0.031233
